marketId,marketDisplayName,timestamp,date,supply,supplyInUsd,borrow,borrowInUsd,liquidity,liquidityInUsd,debtRepaid,debtRepaidInUsd,interestAccrued,interestAccruedInUsd,interestRepaid,interestRepaidInUsd,borrowApr,supplyApy,utilizationPercentage,loanOriginationFees,loanOriginationFeesInUsd,loanOriginationFeesMinAda,loanOriginationFeesMinAdaInUsd
ETH,wanETH,2024-10-09T00:00:00.000Z,2024-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-11T00:00:00.000Z,2024-10-11,1.72138533,4221.48234865875,0,0,1.72138533,4221.48234865875,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-12T00:00:00.000Z,2024-10-12,2.29518044,5608.713020470431,0,0,2.29518044,5608.713020470431,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-15T00:00:00.000Z,2024-10-15,2.29518044,5928.5887873464,0,0,2.29518044,5928.5887873464,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-16T00:00:00.000Z,2024-10-16,2.30063717,6015.115644282153,0.00058675,1.5441600582714285,2.30005042,6013.571484223881,0,0,0,0,0,0,0.000008751638095238096,3.74e-8,0.000254373918664816,0.0001232,0.324229136,2.13776,0.767829948
ETH,wanETH,2024-10-17T00:00:00.000Z,2024-10-17,2.30664036,6029.4887018292,0,0,2.30664036,6029.4887018292,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-18T00:00:00.000Z,2024-10-18,2.30664036,6075.87293282844,0,0,2.30664036,6075.87293282844,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-19T00:00:00.000Z,2024-10-19,2.30664036,6093.345294195371,0,0,2.30664036,6093.345294195371,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-20T00:00:00.000Z,2024-10-20,2.30664036,6160.500382276343,0,0,2.30664036,6160.500382276343,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-21T00:00:00.000Z,2024-10-21,2.30664036,6238.09087610598,0,0,2.30664036,6238.09087610598,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-22T00:00:00.000Z,2024-10-22,2.30664036,6079.156160780857,0,0,2.30664036,6079.156160780857,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-23T00:00:00.000Z,2024-10-23,2.30664036,5925.1708915482,0,0,2.30664036,5925.1708915482,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-24T00:00:00.000Z,2024-10-24,2.30664036,5843.29669197,0,0,2.30664036,5843.29669197,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-25T00:00:00.000Z,2024-10-25,2.30664036,5789.460804367772,0,0,2.30664036,5789.460804367772,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-26T00:00:00.000Z,2024-10-26,2.30664036,5677.7798685376,0,0,2.30664036,5677.7798685376,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-27T00:00:00.000Z,2024-10-27,2.30664036,5728.9180853188,0,0,2.30664036,5728.9180853188,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,wanETH,2024-10-28T00:00:00.000Z,2024-10-28,2.30664036,5782.103720019543,0,0,2.30664036,5782.103720019543,0,0,0,0,0,0,0,0,0,0,0,0,0
