marketId,marketDisplayName,timestamp,date,supply,supplyInUsd,borrow,borrowInUsd,liquidity,liquidityInUsd,debtRepaid,debtRepaidInUsd,interestAccrued,interestAccruedInUsd,interestRepaid,interestRepaidInUsd,borrowApr,supplyApy,utilizationPercentage,loanOriginationFees,loanOriginationFeesInUsd,loanOriginationFeesMinAda,loanOriginationFeesMinAdaInUsd
USDM,USDM,2024-08-16T00:00:00.000Z,2024-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USDM,USDM,2024-09-04T00:00:00.000Z,2024-09-04,87.827669,87.82766875,0,0,87.827669,87.82766875,0,0,0,0,0,0,0.05,0,0,0,0,0,0
USDM,USDM,2024-09-05T00:00:00.000Z,2024-09-05,185.181258,185.181258,0,0,185.181258,185.181258,0,0,0,0,0,0,0.05,0,0,0,0,0,0
USDM,USDM,2024-09-09T00:00:00.000Z,2024-09-09,34572.650739000004,34572.6507385,2024.79896,2024.7989597,32547.851779,32547.851778800003,0,0,0.144885,0.144885,0,0,0.05285569306,0.00304370204,0.06917934542217566,40.309424,40.309424,4.79272,1.6422135262
USDM,USDM,2024-09-10T00:00:00.000Z,2024-09-10,98077.079805,98077.07980465001,11194.036226,11194.03622545,86883.043579,86883.0435792,0,0,1.596361,1.596361,0,0,0.054573973314999996,0.005369045715,0.11050501426726138,487.016254,487.016254,28.75632,9.85607531296
USDM,USDM,2024-09-11T00:00:00.000Z,2024-09-11,115135.941798,115135.94179838095,58901.947128,58901.94712819047,56233.99467,56233.99467019048,0,0,13.197172,13.197172,0,0,0.08705184116190476,0.03870993099047619,0.5188452731573728,99.597176,99.597176,9.58544,3.25409632388
USDM,USDM,2024-09-12T00:00:00.000Z,2024-09-12,285477.123686,285477.12368580955,72753.238472,72753.2384717619,212723.885214,212723.88521404762,0,0,18.884738,18.884738,0,0,0.09795601086190477,0.043624337876190473,0.4649203017115308,291.488004,291.488004,23.9636,8.53998481552
USDM,USDM,2024-09-13T00:00:00.000Z,2024-09-13,861265.14632,861265.1463210476,141258.594936,141258.5949366667,720006.551384,720006.5513843809,0,0,21.198526,21.198526,0,0,0.056776212828571426,0.007469248728571428,0.16400389211435115,607.289112,607.289112,9.58544,3.41279047216
USDM,USDM,2024-09-14T00:00:00.000Z,2024-09-14,925241.7237549999,925241.7237545239,217723.74048399998,217723.74048380952,707517.983271,707517.9832707144,776.932323,776.932323,35.358993,35.358993,0,0,0.05973739485238095,0.011341106252380953,0.23530352821619127,1057.5,1057.5,9.58544,3.4348657404800003
USDM,USDM,2024-09-15T00:00:00.000Z,2024-09-15,926795.062238,926795.0622375238,258061.730427,258061.73042666668,668733.331811,668733.3318108572,467.068113,467.068113,42.088397,42.088397,7.818787,7.818787,0.06152968163333333,0.013706148833333332,0.27844529128789314,19.5,19.5,4.79272,1.68622507396
USDM,USDM,2024-09-16T00:00:00.000Z,2024-09-16,931102.8122729999,931102.8122730476,259064.047785,259064.04778533333,672038.764488,672038.7644877143,1667.036073,1667.036073,42.379111,42.379111,1.346398,1.346398,0.06152134379047619,0.013694692866666667,0.27824486811523674,18.9848,18.9848,2.39636,0.81144583776
