marketId,marketDisplayName,timestamp,date,supply,supplyInUsd,borrow,borrowInUsd,liquidity,liquidityInUsd,debtRepaid,debtRepaidInUsd,interestAccrued,interestAccruedInUsd,interestRepaid,interestRepaidInUsd,borrowApr,supplyApy,utilizationPercentage,loanOriginationFees,loanOriginationFeesInUsd,loanOriginationFeesMinAda,loanOriginationFeesMinAdaInUsd
MIN,MIN,2023-11-13T00:00:00.000Z,2023-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIN,MIN,2023-11-14T00:00:00.000Z,2023-11-14,36544.457689,737.0343928502903,0,0,36544.457689,737.0343928502903,0,0,0,0,0,0,0.03,0,0,0,0,0,0
MIN,MIN,2023-11-15T00:00:00.000Z,2023-11-15,38467.876748999995,802.3943138003863,881.381397,18.66486782331741,37586.495352,783.7294459770688,0,0,0.105621,0.002235594696,0,0,0.03800339242061856,0.000849086581443299,0.02291212376492238,0,0,0,0
MIN,MIN,2023-11-16T00:00:00.000Z,2023-11-16,109939.654952,2368.1537026747624,3192.707103,68.95841303561264,106746.947849,2299.19528963915,2841.49282,60.31352659732,0.392054,0.008450404798,0,0,0.04316332163402062,0.0013482307216494845,0.03771358392266315,0,0,0,0
MIN,MIN,2023-11-17T00:00:00.000Z,2023-11-17,1064473.118509,22327.768096202188,28364.598419,597.026027945897,1036108.52009,21730.74206825629,0,0,3.555588,0.074863192252,0,0,0.042077846659183675,0.0012294166612244898,0.03460835433946472,0,0,0,0
MIN,MIN,2023-11-18T00:00:00.000Z,2023-11-18,2346989.523867,49038.955821944815,33189.862849000005,690.192553577033,2313799.661018,48348.76326836778,0,0,3.935047,0.082127354814,0,0,0.034923501333,0.000400231368,0.014169925875825353,0,0,0,0
MIN,MIN,2023-11-19T00:00:00.000Z,2023-11-19,2378135.532321,51332.88239677277,20209.830875,436.55807229640595,2357925.701446,50896.324324476365,0,0,3.910798,0.084466427286,0,0,0.032945401542574256,0.0002239856198019802,0.008486415696535684,0,0,0,0
MIN,MIN,2023-11-20T00:00:00.000Z,2023-11-20,2440843.084979,54197.26864336869,68694.34603599999,1527.1377118247183,2372148.738943,52670.13093154397,0,0,9.972453,0.221584301593,0,0,0.039803291327,0.000911909484,0.02814342818995891,0,0,0,0
MIN,MIN,2023-11-21T00:00:00.000Z,2023-11-21,2388420.626181,51786.700398734465,81460.28345599999,1764.0928842710955,2306960.342725,50022.60751446337,0,0,11.707309,0.253388989492,0,0,0.041893958386138616,0.0011450845673267327,0.03412159773032556,0,0,0,0
MIN,MIN,2023-11-22T00:00:00.000Z,2023-11-22,2381419.112213,50777.475122657044,91212.934438,1944.8267172339577,2290206.177775,48832.64840542309,0,0,13.217891,0.281988913544,0,0,0.043360227905,0.001328630638,0.038302067950437224,0,0,0,0
MIN,MIN,2023-11-23T00:00:00.000Z,2023-11-23,2389440.208459,52573.78693328988,91223.519619,2007.1504874836337,2298216.68884,50566.636445806245,0,0,13.207546,0.2906738392,0,0,0.04331659725247525,0.0013229854643564357,0.038177785222934364,0,0,0,0
MIN,MIN,2023-11-24T00:00:00.000Z,2023-11-24,2792406.436508,62606.083785694114,114011.138678,2554.3607751398686,2678395.29783,60051.72301055425,0,0,16.088504,0.360493143048,0,0,0.044003952195,0.001430691257,0.04012425905160877,0,0,0,0
MIN,MIN,2023-11-25T00:00:00.000Z,2023-11-25,4071105.552976,91866.99157151057,536269.546478,12106.763002940515,3534836.006498,79760.22856857006,0,0,118.171436,2.668516463025,0,0,0.07630302460495049,0.008223915962376238,0.13053970628361886,0,0,0,0
MIN,MIN,2023-11-26T00:00:00.000Z,2023-11-26,4443058.531989,99946.37149924666,826132.518743,18584.50358830642,3616926.013246,81361.86791094024,4321.377599,96.297578416116,214.152663,4.817779410193,0.05845,0.0013024998,0.09650180323838384,0.014355759006060606,0.18594584581755602,0,0,0,0
MIN,MIN,2023-11-27T00:00:00.000Z,2023-11-27,4585634.844792,101048.1456499639,825510.4493399999,18194.221264915534,3760124.395452,82853.92438504836,0,0,213.633848,4.708464044527,0,0,0.09434879823366336,0.013597879832673267,0.1801025592883457,0,0,0,0
MIN,MIN,2023-11-28T00:00:00.000Z,2023-11-28,4915712.8945780005,106919.86739579905,831969.072505,18094.144792196326,4083743.822073,88825.72260360273,0,0,206.466024,4.490205777024,0,0,0.090378610927,0.01224307951,0.16930189443340993,0,0,0,0
MIN,MIN,2023-11-29T00:00:00.000Z,2023-11-29,5417270.645096,119118.5354621837,838532.610487,18438.37945749671,4578738.034609,100680.15600468699,0,0,201.412018,4.428846813495,0,0,0.085101272744,0.010549104459,0.15488127946034072,0,0,0,0
MIN,MIN,2023-11-30T00:00:00.000Z,2023-11-30,5625418.371613,120754.67107622213,976649.730922,20951.699683587907,4648768.640691,99802.97139263422,0,0,247.324511,5.304521834724,0,0,0.09185435612277228,0.012805794415841584,0.1732812243176477,0,0,0,0
MIN,MIN,2023-12-01T00:00:00.000Z,2023-12-01,5579787.834009999,120177.43718047297,1061903.819548,22871.726498650864,4517884.014462,97305.71068182211,0,0,271.004173,5.837678297065,0,0,0.098121996802,0.014941888756,0.19033364882567916,0,0,0,0
MIN,MIN,2023-12-02T00:00:00.000Z,2023-12-02,5680427.2803299995,124311.89005288527,1045132.836661,22869.706518103023,4635294.443669,101442.18353478225,0,0,265.043726,5.799222913628,0,0,0.09577960564099999,0.014102373484,0.18398529336522215,0,0,0,0
MIN,MIN,2023-12-03T00:00:00.000Z,2023-12-03,5227956.731381001,115501.85132555154,560875.615404,12472.927256094874,4667081.115977,103028.92406945667,689999.999995,15237.95999988958,155.038125,3.444340565363,1613.979078,35.643113958552,0.06566083199207921,0.007218433501980198,0.10000220700327736,0,0,0,0
MIN,MIN,2023-12-04T00:00:00.000Z,2023-12-04,4614333.94039,103866.41941469155,65621.393836,1475.200480072971,4548712.546554,102391.21893461858,0,0,35.723463,0.803276584923,0,0,0.03505090895670103,0.0004167667288659794,0.014532815975624506,0,0,0,0
MIN,MIN,2023-12-05T00:00:00.000Z,2023-12-05,4036229.213705,91157.90845419031,122155.50178300001,2758.8395485946153,3914073.711922,88399.0689055957,0,0,48.507994,1.095886711809,0,0,0.04054245177653061,0.0009817350112244897,0.030264758037563354,0,0,0,0
MIN,MIN,2023-12-06T00:00:00.000Z,2023-12-06,4035869.679914,98298.75931534733,121570.304993,2954.848656045032,3914299.374921,95343.9106593023,17463.723698,427.546883574436,49.121463,1.196499349164,45.264945,1.10817638349,0.040493230747959186,0.00098026055,0.03012155405145563,0,0,0,0
MIN,MIN,2023-12-07T00:00:00.000Z,2023-12-07,4084932.048387,102929.78850357956,111903.22248400001,2821.8387796072802,3973028.825903,100107.94972397228,0,0,48.596115,1.225138571386,0,0,0.03953352991578948,0.0008664214936842105,0.027381503587197355,0,0,0,0
MIN,MIN,2023-12-08T00:00:00.000Z,2023-12-08,4236607.696765,123226.93239395446,141711.31608299998,4163.485945541324,4094896.380682,119063.44644841313,0,0,54.652621,1.607908558697,0,0,0.04165861444835165,0.0011198747285714285,0.03344800865318221,0,0,0,0
MIN,MIN,2023-12-09T00:00:00.000Z,2023-12-09,4251861.414143,150412.14341880326,169260.968872,5989.161399584371,4082600.445271,144422.98201921888,0,0,61.958277,2.189230422619,0,0,0.043889229297826085,0.0013979633402173913,0.03980839537361817,0,0,0,0
MIN,MIN,2023-12-10T00:00:00.000Z,2023-12-10,4306333.291522999,145845.7721613878,78599.158975,2663.648226554187,4227734.132548,143182.12393483362,0,0,50.771295,1.722614412968,0,0,0.0363533900939394,0.0005403466141414142,0.018270507570323887,0,0,0,0
MIN,MIN,2023-12-11T00:00:00.000Z,2023-12-11,4339741.797439,137247.17862153106,74073.52954100001,2342.5353903215423,4265668.267898,134904.6432312095,0,0,50.236032,1.588211065223,0,0,0.03593261828061225,0.0004911912918367347,0.017068693801671368,0,0,0,0
MIN,MIN,2023-12-12T00:00:00.000Z,2023-12-12,4345123.584674001,141590.19765453314,97551.59472000001,3178.846823680873,4247571.989954,138411.35083085226,0,0,55.208165,1.800918667524,0,0,0.03781024320833333,0.0006790982229166666,0.022450860085747978,0,0,0,0
MIN,MIN,2023-12-13T00:00:00.000Z,2023-12-13,4349845.840683,144296.63252996135,120580.142892,4063.294232512168,4229265.697791,140233.3382974492,0,0,60.893181,2.035435491527,0,0,0.03966100431157895,0.0009067972968421052,0.027729993023354667,0,0,0,0
MIN,MIN,2023-12-14T00:00:00.000Z,2023-12-14,4325088.374605,158223.68282280955,200240.077619,7326.624089198498,4124848.296986,150897.05873361105,0,0,80.105915,2.930633779605,0,0,0.046170855121875,0.0017102305791666667,0.04629721964264773,0,0,0,0
MIN,MIN,2023-12-15T00:00:00.000Z,2023-12-15,4332435.057188,154034.1964563503,195742.993989,6959.439418267544,4136692.063199,147074.75703808275,0,0,81.292059,2.892891171691,0,0,0.04577792166,0.0016546287385714286,0.045180852306717464,0,0,0,0
MIN,MIN,2023-12-16T00:00:00.000Z,2023-12-16,4339273.797992,147557.5922154206,195766.289356,6657.1304645103055,4143507.508636,140900.4617509103,0,0,79.407697,2.698411196823,0,0,0.045755035094318185,0.0016514303079545455,0.045115804564066865,0,0,0,0
MIN,MIN,2023-12-17T00:00:00.000Z,2023-12-17,4418106.847248999,146274.19913691233,195790.83477800002,6482.105685536423,4222316.012471,139792.0934513759,0,0,78.947253,2.612486142402,0,0,0.04547354491145833,0.001612156403125,0.04431571882330078,0,0,0,0
MIN,MIN,2023-12-18T00:00:00.000Z,2023-12-18,4364022.166516,136711.06310916005,195814.640351,6134.423191895748,4168207.526165,130576.6399172643,0,0,79.283705,2.482470538564,0,0,0.045669979478125,0.0016395659760416667,0.04487404743526394,0,0,0,0
MIN,MIN,2023-12-19T00:00:00.000Z,2023-12-19,4331265.877828999,143970.39441674808,216601.98224100002,7179.737193329915,4114663.895588,136790.65722341815,0,0,85.252893,2.825998541526,0,0,0.0474823883606383,0.0019208305159574468,0.05000816793663405,0,0,0,0
MIN,MIN,2023-12-20T00:00:00.000Z,2023-12-20,4294689.393926,141470.34252472085,308031.707543,10153.71490064476,3986657.686383,131316.6276240761,0,0,112.162222,3.698896690436,0,0,0.05519987492903226,0.0031954473,0.07182309500241582,0,0,0,0
MIN,MIN,2023-12-21T00:00:00.000Z,2023-12-21,4226592.2005940005,142947.35694394133,361731.557592,12233.45460538828,3864860.643002,130713.90233855305,3000,105.075,133.049275,4.501274972155,48.354417,1.693613455425,0.0600922192,0.004114399978494623,0.08558468442270777,0,0,0,0
MIN,MIN,2023-12-22T00:00:00.000Z,2023-12-22,4255087.5371240005,149741.22261257903,358835.831725,12628.146282609498,3896251.705399,137113.07632996954,0,0,128.742342,4.528880268016,0,0,0.05964552878043478,0.004024062607608695,0.08433210484348251,0,0,0,0
MIN,MIN,2023-12-23T00:00:00.000Z,2023-12-23,4286283.067054,147030.80691802475,358345.085389,12292.550475379603,3927937.981665,134738.25644264516,0,0,128.221409,4.399227734137,0,0,0.05938614714301075,0.003972002143010753,0.08360452366975321,0,0,0,0
MIN,MIN,2023-12-24T00:00:00.000Z,2023-12-24,4308477.241069,150481.036944508,358402.412608,12517.825614651669,3950074.828461,137963.21132985633,0,0,127.915491,4.478347452363,0,0,0.059236750469879515,0.003942106361445783,0.083185402620287,0,0,0,0
MIN,MIN,2023-12-25T00:00:00.000Z,2023-12-25,4309734.770429,149049.91213372795,358456.567378,12397.033881028116,3951278.203051,136652.87825269983,0,0,130.905238,4.533932840979,0,0,0.05923257805625,0.003941273942708334,0.08317369569078208,0,0,0,0
MIN,MIN,2023-12-26T00:00:00.000Z,2023-12-26,4325278.719507,149345.87835574168,358514.11915700004,12379.088920066024,3966764.60035,136966.78943567566,0,0,127.739179,4.409168751946,0,0,0.05913082492020202,0.003920999244444444,0.08288818208557083,0,0,0,0
MIN,MIN,2023-12-27T00:00:00.000Z,2023-12-27,4330346.93148,154316.84188738643,358570.818065,12777.68433193219,3971776.113415,141539.15755545424,0,0,127.703732,4.548793083529,0,0,0.05910099608947368,0.003915068547368421,0.08280447627874934,0,0,0,0
MIN,MIN,2023-12-28T00:00:00.000Z,2023-12-28,4356347.793583,165783.1828583698,358626.78869,13647.744511870551,3997721.004893,152135.43834649926,0,0,127.355851,4.84794831814,0,0,0.05892936748659794,0.0038809860618556702,0.08232282611542374,0,0,0,0
MIN,MIN,2023-12-29T00:00:00.000Z,2023-12-29,6427123.2536740005,233492.73776683628,358681.57579100004,13034.639208998198,6068441.677883,220458.09855783806,0,0,115.014038,4.180378195524,0,0,0.05153971986969697,0.002637385804040404,0.06144868437693605,0,0,0,0
MIN,MIN,2023-12-30T00:00:00.000Z,2023-12-30,8142288.807798999,301206.70546384866,358726.320362,13271.372890554123,7783562.487437,287935.3325732945,0,0,96.441113,3.567082071401,0,0,0.045382925434693876,0.0015995996612244898,0.044058096169992574,0,0,0,0
MIN,MIN,2023-12-31T00:00:00.000Z,2023-12-31,8049674.367272001,316678.8615105652,358770.455757,14114.596919766334,7690903.911515,302564.2645907989,0,0,101.425737,3.988622662406,0,0,0.04556294105051546,0.0016245896793814433,0.04456983552664697,0,0,0,0
MIN,MIN,2024-01-01T00:00:00.000Z,2024-01-01,8074302.238806,321398.36848474963,363722.217909,14481.273296815309,7710580.020897,306917.09518793435,0,0,100.086284,3.984891356983,0,0,0.04573138420918367,0.0016483098959183674,0.04504847153544617,0,0,0,0
MIN,MIN,2024-01-02T00:00:00.000Z,2024-01-02,8021972.225442001,331457.37999632605,371859.46259300003,15364.764616506214,7650112.762849,316092.6153798198,0,0,102.094696,4.217908749313,0,0,0.04619120760204082,0.0017129599693877552,0.04635513526031822,0,0,0,0
MIN,MIN,2024-01-03T00:00:00.000Z,2024-01-03,8016266.414711,315212.9778376704,370915.056331,14586.007291257072,7645351.35838,300626.97054641333,1667.223552,63.67960356864,101.989604,4.0060430469709996,18.982346,0.72503070547,0.04616130104375,0.00170872020625,0.04627017223277606,0,0,0,0
MIN,MIN,2024-01-04T00:00:00.000Z,2024-01-04,7993242.169802,305820.9165938098,367121.901994,14046.39840414967,7626120.267808,291774.5181896601,0,0,101.600011,3.888234732358,0,0,0.04604140440212766,0.00169173525,0.04592954424476259,0,0,0,0
MIN,MIN,2024-01-05T00:00:00.000Z,2024-01-05,7919200.877243999,296669.09729515883,374447.855512,14023.545199069644,7544753.021732,282645.5520960892,0,0,106.105078,3.97691609455,0,0,0.04651827057857143,0.0017605294612244899,0.04728357025951776,0,0,0,0
MIN,MIN,2024-01-06T00:00:00.000Z,2024-01-06,7918643.153701,290331.4916169137,397126.480662,14560.371445701898,7521516.673039,275771.1201712118,0,0,109.593357,4.020610789188,0,0,0.04752820931919192,0.0019068632505050505,0.05015082707897984,0,0,0,0
MIN,MIN,2024-01-07T00:00:00.000Z,2024-01-07,7907293.097766,287312.047775469,397176.741938,14431.438968130471,7510116.355828,272880.6088073386,0,0,109.672165,3.984990011504,0,0,0.04755582173535353,0.0019109514353535353,0.05022916654301297,0,0,0,0
MIN,MIN,2024-01-08T00:00:00.000Z,2024-01-08,7891875.778570999,265946.17075674486,370207.275055,12468.956471780699,7521668.503516,253477.21428496414,0,0,107.123807,3.613505247187,0,0,0.04638611711111111,0.0017419527575757575,0.04690803219364798,0,0,0,0
MIN,MIN,2024-01-09T00:00:00.000Z,2024-01-09,7865463.505606,270086.3849274781,360698.507918,12384.561310777155,7504764.997688,257701.82361670095,0,0,108.843094,3.736702051665,0,0,0.04601657042755102,0.001688252230612245,0.045858969226726026,0,0,0,0
MIN,MIN,2024-01-10T00:00:00.000Z,2024-01-10,7536618.421395,257429.95274524976,370849.88155000005,12675.299803950456,7165768.539845,244754.6529412993,0,0,110.441468,3.781091202661,0,0,0.047201086090625,0.0018594511208333334,0.04922211967929643,0,0,0,0
MIN,MIN,2024-01-11T00:00:00.000Z,2024-01-11,7489914.00723,293526.78719140566,478925.125312,18766.303310294876,7010988.881918,274760.4838811108,0,0,121.389474,4.766319834679,0,0,0.05240458480357143,0.0026993083142857143,0.06394266850005488,0,0,0,0
MIN,MIN,2024-01-12T00:00:00.000Z,2024-01-12,7489906.844955,287702.0885317101,520758.638033,20003.455996918103,6969148.206922,267698.632534792,0,0,148.324175,5.696897198913,0,0,0.054380354082653064,0.003024768501020408,0.06952805926571781,0,0,0,0
MIN,MIN,2024-01-13T00:00:00.000Z,2024-01-13,6767161.723305999,247380.1199354818,547347.6400430001,19994.93553940854,6219814.083263,227385.18439607328,0,0,168.411592,6.15140591715,0,0,0.058896116389583336,0.0039171556489583335,0.08220354500060709,0,0,0,0
MIN,MIN,2024-01-14T00:00:00.000Z,2024-01-14,6014876.546754,216276.54496539437,571831.073768,20561.28724911127,5443045.472986,195715.2577162831,0,0,180.996208,6.507113557882,0,0,0.06348079336923076,0.00482807022967033,0.09506949127942409,0,0,0,0
MIN,MIN,2024-01-15T00:00:00.000Z,2024-01-15,6026991.687803,214525.45876241874,571926.474511,20357.361497471917,5455065.213292,194168.09726494682,0,0,180.88524,6.438667159408,0,0,0.06341939175652174,0.004814788402173913,0.09489783691877059,0,0,0,0
MIN,MIN,2024-01-16T00:00:00.000Z,2024-01-16,6115946.080556,220259.1047021355,572024.1862090001,20600.57999011745,5543921.894347,199658.52471201803,0,0,179.551713,6.464864393027,0,0,0.0629301584411111,0.0047087093544444444,0.09353028910560053,0,0,0,0
MIN,MIN,2024-01-17T00:00:00.000Z,2024-01-17,6128056.680613,217641.6741887653,572118.407548,20319.127493918277,5555938.273065,197322.546694847,0,0,179.388427,6.369133707848,0,0,0.06286943182235294,0.004695617028235294,0.09336049538245943,0,0,0,0
MIN,MIN,2024-01-18T00:00:00.000Z,2024-01-18,6119050.3125,202841.92349653383,572216.890882,18969.256042303805,5546833.421618,183872.66745423002,0,0,183.758405,6.107839733396,0,0,0.06292444172941176,0.004707476296470588,0.09351430532905132,0,0,0,0
MIN,MIN,2024-01-19T00:00:00.000Z,2024-01-19,6138916.455801999,194360.59095332096,572310.106205,18119.579522439053,5566606.349597,176241.01143088192,0,0,179.330019,5.680450807795,0,0,0.06282153629240507,0.004685308930379747,0.09322656698921417,0,0,0,0
MIN,MIN,2024-01-20T00:00:00.000Z,2024-01-20,6113627.298542,201948.19548109875,525435.782379,17355.809501254636,5588191.516163,184592.3859798441,49900,1643.6062,164.656125,5.441522778796,56.085042,1.847329113396,0.06022077666235294,0.0041414990258823526,0.08594450958661762,0,0,0,0
MIN,MIN,2024-01-21T00:00:00.000Z,2024-01-21,6110578.655491999,200354.03167124494,522583.981693,17134.754447852458,5587994.673799,183219.27722339248,0,0,163.834223,5.371890641715,0,0,0.06007030242804878,0.004109973786585366,0.08552322312160948,0,0,0,0
MIN,MIN,2024-01-22T00:00:00.000Z,2024-01-22,6142809.660614,192086.22273117703,522667.487387,16343.852427765914,5620142.173227,175742.37030341112,0,0,163.441047,5.113463529759,0,0,0.059914374225333335,0.004078302561333333,0.08508606259601732,0,0,0,0
MIN,MIN,2024-01-23T00:00:00.000Z,2024-01-23,4478846.79143,130693.67585013759,474101.889455,13756.374341272602,4004744.901975,116937.30150886498,0,0,194.191206,5.620863460827,0,0,0.07128327699883721,0.006971789769767442,0.11660693903521611,0,0,0,0
MIN,MIN,2024-01-24T00:00:00.000Z,2024-01-24,2309549.228184,66584.25336435648,370534.7423,10682.51795059279,1939014.485884,55901.735413763694,0,0,235.423813,6.790391240836,0,0,0.087130259705,0.011183062978,0.16043597209911786,0,0,0,0
MIN,MIN,2024-01-25T00:00:00.000Z,2024-01-25,2311913.403353,70017.93944949684,372613.527514,11284.891172625994,1939299.875839,58733.04827687085,0,0,236.617302,7.165050395682,0,0,0.08739920657070707,0.011268995242424243,0.1611711213524774,0,0,0,0
MIN,MIN,2024-01-26T00:00:00.000Z,2024-01-26,2373959.8132929998,71754.26056918132,372804.238449,11267.905059410596,2001155.574844,60486.35550977072,0,0,232.800812,7.039554155542,0,0,0.08589564032626262,0.010793404319191919,0.1570583313460777,0,0,0,0
MIN,MIN,2024-01-27T00:00:00.000Z,2024-01-27,2387298.937051,71438.17853798569,372888.416577,11158.391566522427,2014410.520474,60279.78697146326,0,0,232.030243,6.942779132936,0,0,0.08558072378217822,0.010693951861386138,0.1561968273990784,0,0,0,0
MIN,MIN,2024-01-28T00:00:00.000Z,2024-01-28,2420147.666365,73590.04033439414,373292.026729,11350.953428845309,2046855.639636,62239.08690554884,0,0,230.357951,7.005727545712,0,0,0.084871936132,0.01047407778,0.15425545070539057,0,0,0,0
MIN,MIN,2024-01-29T00:00:00.000Z,2024-01-29,2450944.3443179997,75113.51617138482,375054.901298,11493.929769881966,2075889.44302,63619.58640150285,0,0,234.902414,7.19983786523,0,0,0.08442288445816326,0.010335098168367347,0.15302530088818705,0,0,0,0
MIN,MIN,2024-01-30T00:00:00.000Z,2024-01-30,2460221.170337,78200.9442337887,375138.57518,11924.467917429178,2085082.595157,66276.47631635952,0,0,229.112836,7.281828504257,0,0,0.08422507202173914,0.010274383642391305,0.15248310137481913,0,0,0,0
MIN,MIN,2024-01-31T00:00:00.000Z,2024-01-31,2495241.743803,76465.64394915539,375221.447884,11498.695656594518,2120020.295919,64966.94829256087,0,0,227.172031,6.966353554481,0,0,0.08345910892527472,0.010040977818681318,0.15038259915891133,0,0,0,0
MIN,MIN,2024-02-01T00:00:00.000Z,2024-02-01,2496291.3588940003,74476.35467023292,375303.78665,11197.102592788398,2120987.572244,63279.252077444515,0,0,82.009582,2.446429934533,0,0,0.08344614147938144,0.01003682726185567,0.15034715793942807,0,0,0,0
MIN,MIN,2024-02-02T00:00:00.000Z,2024-02-02,2490551.750936,76883.36981220235,375386.096456,11588.174849889814,2115165.65448,65295.19496231254,0,0,84.078071,2.595954736451,0,0,0.08358354387216495,0.010078445811340207,0.1507241073733719,0,0,0,0
MIN,MIN,2024-02-03T00:00:00.000Z,2024-02-03,2494277.472913,77911.88310321205,375338.52096,11724.487157020345,2118938.951953,66187.39594619171,0,0,82.09995,2.564685535478,0,0,0.08349691771443299,0.010052423902061855,0.15048632734494746,0,0,0,0
MIN,MIN,2024-02-04T00:00:00.000Z,2024-02-04,2511072.217637,75928.57277829119,373456.999127,11292.439497424484,2137615.21851,64636.13328086671,0,0,81.517693,2.463682843766,0,0,0.08285461132615385,0.009857987292307692,0.14872415632680702,0,0,0,0
MIN,MIN,2024-02-05T00:00:00.000Z,2024-02-05,2512871.9526629997,74710.82953089444,373527.753096,11105.46301205758,2139344.199567,63605.36651883686,0,0,81.505736,2.424293518648,0,0,0.082826049509901,0.009849393538613862,0.14864576541488828,0,0,0,0
MIN,MIN,2024-02-06T00:00:00.000Z,2024-02-06,2521523.075221,74729.39905039675,373608.844743,11072.151777249084,2147914.230478,63657.24727314767,0,0,81.361853,2.41163636536,0,0,0.082655044829,0.009798355136,0.14817617658567017,0,0,0,0
MIN,MIN,2024-02-07T00:00:00.000Z,2024-02-07,2573414.478128,75327.14062067949,373689.219486,10938.330695625682,2199725.258642,64388.80992505381,0,0,82.222842,2.408141178541,0,0,0.08157550606633664,0.009476559128712871,0.14521145677592961,0,0,0,0
