marketId,marketDisplayName,timestamp,date,supply,supplyInUsd,borrow,borrowInUsd,liquidity,liquidityInUsd,debtRepaid,debtRepaidInUsd,interestAccrued,interestAccruedInUsd,interestRepaid,interestRepaidInUsd,borrowApr,supplyApy,utilizationPercentage,loanOriginationFees,loanOriginationFeesInUsd,loanOriginationFeesMinAda,loanOriginationFeesMinAdaInUsd
SHEN,SHEN,2023-04-05T00:00:00.000Z,2023-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
SHEN,SHEN,2023-04-06T00:00:00.000Z,2023-04-06,297838.09585000004,125604.47839306918,1130.119552,476.2575818914994,296707.976298,125128.22081117767,0,0,0.062821,0.026485824729,0,0,0.02076272255510204,0.000057231085714285714,0.003348803716714487,0,0,0,0
SHEN,SHEN,2023-04-07T00:00:00.000Z,2023-04-07,525421.004488,218360.3231485467,6005.85541,2495.8396788867585,519415.149078,215864.48346965996,0,0,0.37429,0.155573206751,0,0,0.02260489242755102,0.00020675662653061225,0.011430033526602545,0,0,0,0
SHEN,SHEN,2023-04-08T00:00:00.000Z,2023-04-08,608656.843835,256077.12721126867,9840.394456999999,4135.285015911097,598816.449378,251941.84219535757,150,63.87795,0.638427,0.268242573862,0.02841,0.01209848373,0.02368057164489796,0.0003121063642857143,0.01613767748918264,0,0,0,0
SHEN,SHEN,2023-04-09T00:00:00.000Z,2023-04-09,621691.881911,262427.1082270062,29544.21607,12471.373655819101,592147.665841,249955.73457118712,350.000281,148.049669050708,2.450119,1.034446111151,0.112492,0.047555832722,0.0308726808377551,0.0011736832173469389,0.047516523083877236,0,0,0,0
SHEN,SHEN,2023-04-10T00:00:00.000Z,2023-04-10,670203.380728,282338.95318536734,38394.70534,16176.861694660502,631808.675388,266162.09149070684,100,42.01,3.428983,1.444410453139,0.024697,0.0103752097,0.033079671334693875,0.0015180469040816326,0.057096263395302306,0,0,0,0
SHEN,SHEN,2023-04-11T00:00:00.000Z,2023-04-11,798123.267844,353120.02171214327,55795.171935,24720.958137406,742328.095909,328399.0635747373,0,0,6.652262,2.948597189435,0,0,0.03594386574081632,0.002097659307142857,0.06944726300840724,0,0,0,0
SHEN,SHEN,2023-04-12T00:00:00.000Z,2023-04-12,757556.017153,329840.9699464511,26577.624786,11547.481651720034,730978.392367,318293.48829473107,44100,18892.44,7.728792,3.360982866856,0.515497,0.2208389148,0.02789532017113402,0.0008381181536082474,0.03451348945909689,0,0,0,0
SHEN,SHEN,2023-04-13T00:00:00.000Z,2023-04-13,719702.8211780001,325363.59690143727,16104.238094,7294.841794642361,703598.583084,318068.7551067949,100,46.7405,6.840049,3.093367506082,0.283182,0.13236068271,0.025104321159183672,0.00045063014897959183,0.022369191941435444,0,0,0,0
SHEN,SHEN,2023-04-14T00:00:00.000Z,2023-04-14,734865.996427,359578.7813199913,17842.429587000002,8729.643479766928,717023.56684,350849.1378402244,0,0,6.950783,3.40261105924,0,0,0.025542119140816326,0.0004962360489795918,0.02428350223287412,0,0,0,0
