marketId,marketDisplayName,timestamp,date,supply,supplyInUsd,borrow,borrowInUsd,liquidity,liquidityInUsd,debtRepaid,debtRepaidInUsd,interestAccrued,interestAccruedInUsd,interestRepaid,interestRepaidInUsd,borrowApr,supplyApy,utilizationPercentage,loanOriginationFees,loanOriginationFeesInUsd,loanOriginationFeesMinAda,loanOriginationFeesMinAdaInUsd
USDC,wanUSDC,2023-08-29T00:00:00.000Z,2023-08-29,4362.35318074,4361.662258224189,1423.2461603200002,1422.9967062053408,2939.10702042,2938.6655520188483,162,161.937792,0.05671439,0.056712363701919996,0.00074474,0.00074445401984,0.025144222393333332,0.0037532335622222223,0.13876192835785237,0,0,0,0
USDC,wanUSDC,2023-08-30T00:00:00.000Z,2023-08-30,31790.736269890003,31786.258305053896,11323.80978515,11322.038851755327,20466.92648474,20464.21945329857,0,0,1.09729792,1.09718707046635,0,0,0.036230641572916666,0.011932397827083333,0.4023569558488988,0,0,0,0
USDC,wanUSDC,2023-08-31T00:00:00.000Z,2023-08-31,157649.95443839,157609.11719512308,40248.24881392,40237.552733896446,117401.70562447,117371.56446122663,700,700,3.28476806,3.28369769786134,0.01422891,0.01422891,0.029510055105102042,0.005689652475510204,0.23655585564235923,0,0,0,0
USDC,wanUSDC,2023-09-01T00:00:00.000Z,2023-09-01,273798.80043785,273722.1728146138,82819.95325227,82794.78717034492,190978.84718558,190927.38564426888,0,0,7.33460264,7.3323713436249705,0,0,0.0321147969,0.007769065995918367,0.3010256394507544,0,0,0,0
USDC,wanUSDC,2023-09-02T00:00:00.000Z,2023-09-02,283886.87473926,283878.0971007353,92636.77880689,92633.88153288493,191250.09593237,191244.2155678504,0,0,8.40003127,8.39980810543062,0,0,0.03313819708265306,0.008650869164285714,0.32631584688430076,0,0,0,0
USDC,wanUSDC,2023-09-03T00:00:00.000Z,2023-09-03,284332.78788069,284312.1214472774,92607.93763554,92601.21334099227,191724.85024515,191710.9081062851,0,0,8.55830922,8.55795028440605,0,0,0.03311338415154639,0.008628125484536082,0.3257035099180035,0,0,0,0
USDC,wanUSDC,2023-09-04T00:00:00.000Z,2023-09-04,282994.85984338,282956.4581452887,92498.81137188,92486.30757661878,190496.0484715,190470.1505686699,0,0,8.76844782,8.76648495352967,0,0,0.03316173045306123,0.0086727828,0.3268963958104778,0,0,0,0
USDC,wanUSDC,2023-09-05T00:00:00.000Z,2023-09-05,326078.55889697,326019.86542901816,92499.30804586,92482.28553097075,233579.25085111,233537.5798980474,0,0,8.16948216,8.16862755903388,0,0,0.031569231313265306,0.007300412026530612,0.28754277643071535,0,0,0,0
USDC,wanUSDC,2023-09-06T00:00:00.000Z,2023-09-06,357505.52853872,357457.0884722287,96148.86024046,96135.75523030097,261356.66829826,261321.3332419277,0,0,8.2801617,8.27856617730699,0,0,0.030816226157142856,0.0066305564459183675,0.268947496721073,0,0,0,0
USDC,wanUSDC,2023-09-07T00:00:00.000Z,2023-09-07,354232.15294353,354231.1385110888,95888.50267664,95888.59913265282,258343.65026689,258342.53937843596,0,0,8.41170397,8.41115738255189,0,0,0.030903774385714285,0.006705883021428572,0.271111050010752,0,0,0,0
