timestamp,scope,marketId,activeDebtLoanCount,activeDebtInUsd,hf_le_100LoanCount,hf_le_100DebtInUsd,hf_100_110LoanCount,hf_100_110DebtInUsd,hf_110_125LoanCount,hf_110_125DebtInUsd,hf_125_150LoanCount,hf_125_150DebtInUsd,hf_150_200LoanCount,hf_150_200DebtInUsd,hf_gt_200LoanCount,hf_gt_200DebtInUsd,badDebtLoanCount,badDebtInUsd,badDebtShortfallInUsd
2026-07-18T08:46:41.233Z,market,SNEK,12,16348.22319351,1,0.12001817,0,0,0,0,0,0,0,0,11,16348.10317534,1,0.12001817,0
2026-07-18T08:46:41.233Z,market,USDA,57,627022.5004710002,0,0,0,0,20,146055.40181900002,23,433228.02504200005,3,32206.859556,11,15532.214054000002,0,0,0
2026-07-18T08:46:41.233Z,market,USDC,24,428934.25924377,7,1.05026616,2,4078.67448489,6,400886.44346096,5,9986.992553269998,3,13979.62205087,1,1.47642762,8,35.1399401,0.7081051511146529
2026-07-18T08:46:41.233Z,market,USDCx,92,746512.0372949999,0,0,2,43934.039119,13,165620.813765,18,157261.949932,26,202066.57503999997,33,177628.65943900007,0,0,0
2026-07-18T08:46:41.233Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,12,78050.7037577506,0,0,0,0,4,59363.4534298458,3,3319.8686148716,1,1505.2242458274,4,13862.1574672058,0,0,0
2026-07-18T08:46:41.233Z,market,USDM,44,158345.97480999999,0,0,3,15194.842928999999,8,392.65386899999993,6,112699.08729999998,14,26342.900985999997,13,3716.489726,0,0,0
2026-07-18T08:46:41.233Z,market,USDT,20,353456.45256837,1,0.0980759,0,0,6,34266.056771849995,6,3922.5650780200003,5,314760.22830752,2,507.50433508,1,0.0980759,0
2026-07-18T08:46:41.233Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-18T08:46:41.233Z,protocol,,584,4117288.2987094363,27,33.467777519601725,22,143530.692856917,116,914978.0747657907,125,1452132.706786758,100,1233882.997052905,194,372730.3594695446,28,67.55745145960172,7.434617111724683
2026-07-18T14:14:57.487Z,market,Ada,82,585182.7577816318,1,0.01150006905,5,214.19522944809998,14,1457.210711431,15,6062.122899674751,18,558718.0200458977,29,18731.1973951113,1,0.01150006905,0
2026-07-18T14:14:57.487Z,market,BTC,15,31094.06884365,2,0.12363386999999999,0,0,1,162.29603886,5,17679.32631795,5,7671.28497237,2,5581.0378806,2,0.12363386999999999,0
2026-07-18T14:14:57.487Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-18T14:14:57.487Z,market,DAI,2,14.630142000000001,1,3.290974,0,0,1,11.339168,0,0,0,0,0,0,1,3.290974,3.1660534484403944
2026-07-18T14:14:57.487Z,market,DJED,90,923208.0093154387,3,8.3066857776,4,68784.5411928469,36,141178.03225138347,15,585690.3722484839,10,49764.7160562754,22,77782.04088067135,3,8.3066857776,3.627719675180762
2026-07-18T14:14:57.487Z,market,ERG,4,2236.3650571543176,0,0,0,0,0,0,1,1678.7378658627124,1,537.4968967716619,2,20.13029451994348,0,0,0
2026-07-18T14:14:57.487Z,market,ETH,7,2860.0228974780002,0,0,1,18.271182917,0,0,4,2394.858450275,0,0,2,446.893264286,0,0,0
2026-07-18T14:14:57.487Z,market,IAG,7,4201.127193628912,1,0.008096020192,0,0,0,0,1,116.12420788108,1,3152.60768786822,4,932.38720185942,1,0.008096020192,0
2026-07-18T14:14:57.487Z,market,IUSD,54,115577.02048649128,6,5.6371253862,5,11303.27440844745,19,4330.473657269101,8,79241.97036819854,5,3078.81664686585,11,17616.84828032415,6,5.6371253862,0
2026-07-18T14:14:57.487Z,market,MIN,38,17074.30389663459,0,0,0,0,0,0,2,300.214341107948,4,980.246777476614,32,15793.842778050024,0,0,0
2026-07-18T14:14:57.487Z,market,NIGHT,12,17353.697096265645,1,14.442038550589,0,0,0,0,1,13.7324772,3,212.870952682947,7,17112.65162783211,1,14.442038550589,0
2026-07-18T14:14:57.487Z,market,SHEN,10,2260.706696793688,1,0.094441618128,0,0,0,0,0,0,2,951.2872255744,7,1309.32502960116,1,0.094441618128,0
2026-07-18T14:14:57.487Z,market,SNEK,12,16224.818430000001,1,0.1191118,0,0,0,0,0,0,0,0,11,16224.699318200002,1,0.1191118,0
2026-07-18T14:14:57.487Z,market,USDA,57,627114.7021590001,0,0,0,0,22,150106.17287300006,21,429262.4358760001,3,32211.595478,11,15534.497931999998,0,0,0
2026-07-18T14:14:57.487Z,market,USDC,24,428975.0844353,7,1.05026616,2,4079.0627176,6,400924.60223793006,5,9987.939930280001,3,13980.95271518,1,1.47656815,8,35.1399401,0.6351729706435579
2026-07-18T14:14:57.487Z,market,USDCx,93,758604.9751170002,0,0,3,44017.10123,13,178101.98602799998,18,157268.01758699998,30,201345.69125,29,177872.17902200003,0,0,0
2026-07-18T14:14:57.487Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,15,79738.375845733,0,0,0,0,4,59363.4534298458,3,3319.8686148716,3,2676.8450535653997,5,14378.2087474502,0,0,0
2026-07-18T14:14:57.487Z,market,USDM,44,155907.077388,0,0,3,12742.913453,8,392.689616,8,115200.649132,12,23853.997122999997,13,3716.8280640000003,0,0,0
2026-07-18T14:14:57.487Z,market,USDT,20,353533.6374925,1,0.0980759,0,0,8,36262.492328550004,4,1934.4688419899999,5,314828.96308630996,2,507.61515975000003,1,0.0980759,0
2026-07-18T14:14:57.487Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-18T14:14:57.487Z,protocol,,588,4121161.3974281177,27,33.19910256608772,23,141159.35941425947,132,972290.7483402693,111,1410150.8391587755,105,1213965.3919678386,190,383561.8594444057,28,67.28877650608773,7.428946094264714
2026-07-18T15:55:57.165Z,market,Ada,82,585182.7577816318,1,0.01150006905,5,214.19522944809998,14,1457.210711431,15,6062.122899674751,18,558718.0200458977,29,18731.1973951113,1,0.01150006905,0
2026-07-18T15:55:57.165Z,market,BTC,15,31094.395544549996,2,0.12363386999999999,0,0,1,162.29732004,5,17679.51272964,5,7671.3650461199995,2,5581.09681488,2,0.12363386999999999,0
2026-07-18T15:55:57.165Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-18T15:55:57.165Z,market,DAI,2,14.630429,1,3.290974,0,0,1,11.339455,0,0,0,0,0,0,1,3.290974,3.1660534484403944
2026-07-18T15:55:57.165Z,market,DJED,90,923309.1126043197,3,8.3066857776,4,68792.07406339962,37,141198.79250273152,14,585749.2142626881,10,49770.16598754143,22,77790.55910218137,3,8.3066857776,3.627719675180762
2026-07-18T15:55:57.165Z,market,ERG,4,2236.3671582932398,0,0,0,0,0,0,1,1678.7378658627124,1,537.4989220598686,2,20.13037037065879,0,0,0
2026-07-18T15:55:57.165Z,market,ETH,7,2860.0511552700004,0,0,1,18.271366887,0,0,4,2394.8837461499998,0,0,2,446.896042233,0,0,0
2026-07-18T15:55:57.165Z,market,IAG,7,4201.1291605923,1,0.008096020192,0,0,0,0,1,116.124425709588,1,3152.60768786822,4,932.3889509943,1,0.008096020192,0
2026-07-18T15:55:57.165Z,market,IUSD,54,115583.8225543254,6,5.6371253862,5,11303.93967276255,19,4330.728531978751,8,79246.6342327242,5,3078.9978539198996,11,17617.885137553803,6,5.6371253862,0
2026-07-18T15:55:57.165Z,market,MIN,38,17074.42447447,0,0,0,0,0,0,2,300.214341107948,4,980.2550829980868,32,15793.955050363966,0,0,0
2026-07-18T15:55:57.165Z,market,NIGHT,12,17353.6972301326,1,14.442038550589,0,0,0,0,1,13.7324772,3,212.87095441185602,7,17112.651759970155,1,14.442038550589,0
2026-07-18T15:55:57.165Z,market,SHEN,10,2260.7071264537763,1,0.094441618128,0,0,0,0,0,0,2,951.2872255744,7,1309.325459261248,1,0.094441618128,0
2026-07-18T15:55:57.165Z,market,SNEK,12,16224.874770800001,1,0.1191118,0,0,0,0,0,0,0,0,11,16224.755659,1,0.1191118,0
2026-07-18T15:55:57.165Z,market,USDA,57,627195.2405460003,0,0,0,0,22,150125.45056300002,21,429317.56476,3,32215.732318,11,15536.492905000001,0,0,0
2026-07-18T15:55:57.165Z,market,USDC,24,429010.81255905,7,1.05026616,2,4079.4024790500002,6,400957.99685175996,5,9988.769026290001,3,13982.117244649999,1,1.47669114,8,35.1399401,0.6349785591793508
2026-07-18T15:55:57.165Z,market,USDCx,93,758632.517937,0,0,3,44018.78416,13,178107.43494100004,18,157274.030504,30,201353.37663299995,29,177878.89169899997,0,0,0
2026-07-18T15:55:57.165Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,15,80836.9132280784,0,0,0,0,4,59363.4534298458,3,3319.8686148716,4,5233.6248157388,4,12919.9663676222,0,0,0
2026-07-18T15:55:57.165Z,market,USDM,44,155923.30201500002,0,0,3,12744.239558,8,392.730482,8,115212.63760300001,12,23856.479511999994,13,3717.21486,0,0,0
2026-07-18T15:55:57.165Z,market,USDT,20,353533.6374925,1,0.0980759,0,0,8,36262.492328550004,4,1934.4688419899999,5,314828.96308630996,2,507.61515975000003,1,0.0980759,0
2026-07-18T15:55:57.165Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-18T15:55:57.165Z,protocol,,588,4122528.4109208835,27,33.19910256608772,23,141170.90652954727,133,972369.9271173372,110,1410288.516330909,106,1216543.3624160902,189,382122.49942443194,28,67.28877650608773,7.428751682800507
2026-07-18T17:27:38.183Z,market,Ada,82,585480.0880689577,1,0.01150567713,5,214.30406141214002,14,1457.95111755456,15,6065.2030537596,18,559001.9036475468,29,18740.71468300749,1,0.01150567713,0
2026-07-18T17:27:38.183Z,market,BTC,15,31094.395544549996,2,0.12363386999999999,0,0,1,162.29732004,5,17679.51272964,5,7671.3650461199995,2,5581.09681488,2,0.12363386999999999,0
2026-07-18T17:27:38.183Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-18T17:27:38.183Z,market,DAI,2,14.630429,1,3.290974,0,0,1,11.339455,0,0,0,0,0,0,1,3.290974,3.165992324297015
2026-07-18T17:27:38.183Z,market,DJED,90,923000.1350788821,3,8.303906016000001,4,68769.0533821092,35,138381.5200549134,16,588323.2197556092,10,49753.5108256704,22,77764.5271545642,3,8.303906016000001,3.6228052346656483
2026-07-18T17:27:38.183Z,market,ERG,4,2245.720514594689,0,0,0,0,0,0,1,1685.7589998200415,1,539.7469513742982,2,20.21456340034923,0,0,0
2026-07-18T17:27:38.183Z,market,ETH,7,2861.9167101900002,0,0,1,18.283284939,0,0,4,2396.44588155,0,0,2,447.187543701,0,0,0
2026-07-18T17:27:38.183Z,market,IAG,7,4247.8432673116495,1,0.008186043216,0,0,0,0,1,117.415661614974,1,3187.66284717081,4,942.75657248265,1,0.008186043216,0
2026-07-18T17:27:38.183Z,market,IUSD,54,115563.94169245033,6,5.636155778959999,5,11301.99535167754,18,777.61305894566,9,82785.3740780242,5,3078.4682544509196,11,17614.85479357304,6,5.636155778959999,0
2026-07-18T17:27:38.183Z,market,MIN,38,17088.311094548604,0,0,0,0,0,0,2,302.05839702611195,4,895.2838397089728,32,15890.968857813517,0,0,0
2026-07-18T17:27:38.183Z,market,NIGHT,12,17310.06478802062,1,14.405726898802,0,0,0,0,1,13.6979496,3,212.33573246620801,7,17069.625379055607,1,14.405726898802,0
2026-07-18T17:27:38.183Z,market,SHEN,10,2261.87337454148,1,0.09449033844,0,0,0,0,0,0,2,951.777973312,7,1310.00091089104,1,0.09449033844,0
2026-07-18T17:27:38.183Z,market,SNEK,12,16288.4601716,1,0.1195786,0,0,0,0,0,0,0,0,11,16288.340592999997,1,0.1195786,0
2026-07-18T17:27:38.183Z,market,USDA,57,627195.2405460003,0,0,0,0,22,150125.45056300002,21,429317.56476,3,32215.732318,11,15536.492905000001,0,0,0
2026-07-18T17:27:38.183Z,market,USDC,24,429010.81255905,7,1.05026616,2,4079.4024790500002,6,400957.99685175996,5,9988.769026290001,3,13982.117244649999,1,1.47669114,8,35.1399401,0.6349361284656481
2026-07-18T17:27:38.183Z,market,USDCx,91,721336.53491,0,0,3,22106.211879000002,12,165550.39734100003,18,157274.030504,30,201353.37663299995,28,175052.51855299997,0,0,0
2026-07-18T17:27:38.183Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,18,85766.5622036288,0,0,0,0,4,59363.4534298458,3,3319.8686148716,7,10163.273791289199,4,12919.9663676222,0,0,0
2026-07-18T17:27:38.183Z,market,USDM,44,155923.30201500002,0,0,3,12744.239558,8,392.730482,8,115212.63760300001,12,23856.479511999994,13,3717.21486,0,0,0
2026-07-18T17:27:38.183Z,market,USDT,20,353533.6374925,1,0.0980759,0,0,7,36120.85307199,5,2076.10809855,5,314828.96308630996,2,507.61515975000003,1,0.0980759,0
2026-07-18T17:27:38.183Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-18T17:27:38.183Z,protocol,,589,4090223.4876142414,27,33.15965269687672,23,119233.48999618788,128,953301.6027460495,114,1416557.665113356,109,1221691.9977030694,188,379405.572402881,28,67.24932663687672,7.423733687428312
2026-07-20T10:22:16.298Z,market,Ada,83,580617.797922438,1,0.01140683472,5,212.50100412576,15,1486.1481951657602,13,5951.736786333601,20,559075.4719108919,29,13891.928619085918,1,0.01140683472,0
2026-07-20T10:22:16.298Z,market,BTC,15,31169.83069915,2,0.12391951,0,0,1,162.69090695,5,17722.403298600002,5,7689.9760795,2,5594.63649459,2,0.12391951,0
2026-07-20T10:22:16.298Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-20T10:22:16.298Z,market,DAI,2,14.633191,1,3.290974,0,0,1,11.342217,0,0,0,0,0,0,1,3.290974,3.167064157425777
2026-07-20T10:22:16.298Z,market,DJED,90,923211.748916755,3,8.2971672,5,70428.524724065,41,190488.33461995499,9,534739.3175014149,10,49764.91815084,22,77782.35675328,3,8.2971672,3.6547533053115835
2026-07-20T10:22:16.298Z,market,ERG,4,2204.2603460794603,0,0,0,0,0,0,0,0,2,2184.4184408707824,2,19.841905208677858,0,0,0
2026-07-20T10:22:16.298Z,market,ETH,6,2711.2642313240003,0,0,1,18.512603536,0,0,4,2426.503287392,0,0,1,266.248340396,0,0,0
2026-07-20T10:22:16.298Z,market,IAG,7,4326.769210861944,1,0.008338098912,0,0,0,0,1,119.599124739864,1,3246.87366246342,4,960.288085559748,1,0.008338098912,0
2026-07-20T10:22:16.298Z,market,IUSD,57,116601.5288509863,6,5.6559471738,5,9431.759927478899,20,5063.610438489899,9,80589.4137687903,6,3822.9101242381503,11,17688.17864481525,6,5.6559471738,0
2026-07-20T10:22:16.298Z,market,MIN,38,17479.287430418834,0,0,0,0,0,0,3,430.33862609505604,5,1443.674591911272,30,15605.274212412505,0,0,0
2026-07-20T10:22:16.298Z,market,NIGHT,13,32395.18701251448,1,13.828424260971,0,0,0,0,1,13.1490108,3,203.826503231562,8,32164.383074221947,1,13.828424260971,0
2026-07-20T10:22:16.298Z,market,SHEN,10,2399.2366067975363,1,0.093310224216,0,0,0,0,1,829.4859191168,1,276.0126336,7,1293.6447438565199,1,0.093310224216,0
2026-07-20T10:22:16.298Z,market,SNEK,12,16349.41303524,1,0.12002206,0,0,0,0,0,0,0,0,11,16349.29301318,1,0.12002206,0
2026-07-20T10:22:16.298Z,market,USDA,56,626939.8560289997,0,0,1,1035.277619,25,189704.52744900007,18,389610.527063,2,32163.422164999996,10,14426.101733,0,0,0
2026-07-20T10:22:16.298Z,market,USDC,24,429404.55034164,7,1.05026616,2,4083.14678202,6,401326.01844988,5,9997.905985849999,3,13994.950811199998,1,1.47804653,8,35.1399401,0.5560757434267818
2026-07-20T10:22:16.298Z,market,USDCx,96,709328.8894759997,0,0,3,22113.422085,15,169224.23667,16,136639.75807700003,32,201606.938074,30,179744.53457000002,0,0,0
2026-07-20T10:22:16.298Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,87060.06736814439,0,0,0,0,4,59363.4534298458,4,3923.2613611770003,7,10853.3862094994,4,12919.9663676222,0,0,0
2026-07-20T10:22:16.298Z,market,USDM,44,156079.24256499996,0,0,3,12756.985206,8,393.123255,9,117848.93851800001,11,21359.263101000004,13,3720.9324849999994,0,0,0
2026-07-20T10:22:16.298Z,market,USDT,20,353934.25330452,1,0.0980759,0,0,11,36732.4413866,1,1507.80367329,5,315185.71979154,2,508.19037719000005,1,0.0980759,0
2026-07-20T10:22:16.298Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-20T10:22:16.298Z,protocol,,598,4092227.833691286,27,32.595004836947716,25,120080.1299512257,147,1053955.9270178867,99,1302350.1420015995,113,1222871.7622497862,187,392937.27746594866,28,66.68467877694772,7.377893206164143
2026-07-20T21:55:52.759Z,market,Ada,87,70414.10263652544,10,14487.26552619213,17,12725.516671088551,8,4166.3588883495595,17,19492.523719849116,8,5275.80852431682,27,14266.629306729237,10,14487.26552619213,14417.637193640381
2026-07-20T21:55:52.759Z,market,BTC,15,31640.959480240002,2,0.12578968,0,0,0,0,4,9814.21641872,7,16147.418524240002,2,5679.1987475999995,2,0.12578968,0
2026-07-20T21:55:52.759Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-20T21:55:52.759Z,market,DAI,2,14.633729,1,3.290974,0,0,0,0,1,11.342755,0,0,0,0,1,3.290974,3.160323374648707
2026-07-20T21:55:52.759Z,market,DJED,91,925985.6739690499,6,7795.84407786316,3,77517.78627997832,12,58944.71854156671,39,653321.3416031913,10,50112.90463203872,21,78293.07883441162,6,7795.84407786316,2601.0371936058036
2026-07-20T21:55:52.759Z,market,ERG,4,1622.592063599682,0,0,0,0,0,0,0,0,1,1069.93282174698,3,552.659241852702,0,0,0
2026-07-20T21:55:52.759Z,market,ETH,6,2763.975467,0,0,1,18.872529,0,0,4,2473.678324,0,0,1,271.424614,0,0,0
2026-07-20T21:55:52.759Z,market,IAG,7,4413.921413426616,1,0.008506041024,0,0,0,0,1,122.008525195896,1,3312.27068233884,4,979.6336998508559,1,0.008506041024,0
2026-07-20T21:55:52.759Z,market,IUSD,57,110687.412519,9,1912.6776129999998,2,1814.05815,12,24215.689764000002,15,61374.62093499999,9,15711.369893,10,5658.996164,9,1912.6776129999998,293.3944287369346
2026-07-20T21:55:52.759Z,market,MIN,38,17590.820108003467,0,0,0,0,0,0,3,894.3417210542633,4,921.6292091029725,31,15774.84917784623,0,0,0
2026-07-20T21:55:52.759Z,market,NIGHT,13,21381.056250444508,1,9.277363903667,0,0,0,0,0,0,0,0,12,21371.77888654084,1,9.277363903667,0
2026-07-20T21:55:52.759Z,market,SHEN,9,2242.52323537188,1,0.098553071124,0,0,0,0,1,876.0924697152,0,0,7,1366.332212585556,1,0.098553071124,0
2026-07-20T21:55:52.759Z,market,SNEK,12,15886.9169095,1,0.11662609,0,0,0,0,1,32.22867557,0,0,10,15854.57160784,1,0.11662609,0
2026-07-20T21:55:52.759Z,market,USDA,56,626128.5867610002,1,55.845496,2,3032.129204,7,66925.31020299999,30,424676.5067460001,6,117008.81765000001,10,14429.977461999999,1,55.845496,37.234230787387226
2026-07-20T21:55:52.759Z,market,USDC,32,508654.1085863,16,475833.2526368,2,3670.60459373,4,5150.429756099999,6,10000.887927450001,3,13997.45536117,1,1.47831105,16,475833.2526368,50829.87504669571
2026-07-20T21:55:52.759Z,market,USDCx,99,669084.2811890001,8,3056.5812880000003,0,0,12,150334.757518,22,159413.39115200003,23,172003.83042100002,34,184275.72081,8,3056.5812880000003,2735.683919062229
2026-07-20T21:55:52.759Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,86273.51140663038,0,0,0,0,6,60410.793565465596,4,6837.694862432,5,6102.4844497792,4,12922.538528953599,0,0,0
2026-07-20T21:55:52.759Z,market,USDM,45,152097.21587499997,2,289.52825,1,8175.347743,5,9531.306760000001,9,79042.19200699999,15,51337.183753000005,13,3721.657362,2,289.52825,62.01541411276544
2026-07-20T21:55:52.759Z,market,USDT,24,447915.67534547,5,93847.85348173999,0,0,2,609.88038828,10,37644.80646768,5,315304.7527076,2,508.38230017,5,93847.85348173999,1291.0053227439748
2026-07-20T21:55:52.759Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-20T21:55:52.759Z,protocol,,618,3694797.984097977,66,597291.7833357954,28,106954.31517079686,68,380289.2453847618,167,1466027.8743098576,97,768305.8586293334,192,375928.90726743056,66,597291.7833357954,72271.04307275983
2026-07-20T22:22:27.595Z,market,Ada,87,69716.13476363984,10,14314.110894243999,14,3355.0173688698796,10,12718.64907998468,16,19934.60051419592,10,5261.004578014641,27,14132.752328330722,10,14314.110894243999,14286.122226236255
2026-07-20T22:22:27.595Z,market,BTC,15,31628.822742990003,2,0.12574143,0,0,0,0,5,10826.158609260001,6,15125.51805345,2,5677.02033885,2,0.12574143,0
2026-07-20T22:22:27.595Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-20T22:22:27.595Z,market,DAI,2,14.633729,1,3.290974,0,0,0,0,1,11.342755,0,0,0,0,1,3.290974,3.1615493903088785
2026-07-20T22:22:27.595Z,market,DJED,90,939740.1984302496,6,4060.7528883404,4,81577.6189137869,27,168306.37275241793,22,554860.7771308955,10,51099.775816609006,21,79834.9009282,6,4060.7528883404,3257.6445020063647
2026-07-20T22:22:27.595Z,market,ERG,4,1643.9537114094578,0,0,0,0,0,0,0,0,1,1084.0186345837408,3,559.9350768257169,0,0,0
2026-07-20T22:22:27.595Z,market,ETH,6,2761.938853498,0,0,1,18.858622926,0,0,4,2471.855613656,0,0,1,271.224616916,0,0,0
2026-07-20T22:22:27.595Z,market,IAG,7,4423.146524882995,1,0.00852381868,0,0,0,0,1,122.263523447595,1,3319.193339848175,4,981.6811377685449,1,0.00852381868,0
2026-07-20T22:22:27.595Z,market,IUSD,57,110452.944591,9,1678.2096849999998,2,1814.05815,14,24221.634981000003,14,61608.148638,7,3291.3628559999997,11,17839.530281,9,1678.2096849999998,298.1436760084896
2026-07-20T22:22:27.595Z,market,MIN,38,17432.302706892577,0,0,0,0,0,0,3,886.2824762631658,4,913.324066641285,31,15632.696163988132,0,0,0
2026-07-20T22:22:27.595Z,market,NIGHT,13,21971.706564924425,1,9.533650489468,0,0,0,0,0,0,0,0,12,21962.172914434956,1,9.533650489468,0
2026-07-20T22:22:27.595Z,market,SHEN,9,2154.29675066478,1,0.094675746294,0,0,0,0,1,841.6247961312,0,0,7,1312.577278787286,1,0.094675746294,0
2026-07-20T22:22:27.595Z,market,SNEK,12,15877.908618000001,1,0.11655996,0,0,0,0,0,0,1,32.21040108,10,15845.58165696,1,0.11655996,0
2026-07-20T22:22:27.595Z,market,USDA,56,626128.5867610002,1,55.845496,2,3032.129204,10,72524.25268699997,28,430642.1302580001,5,105444.251654,10,14429.977461999999,1,55.845496,36.72009577370661
2026-07-20T22:22:27.595Z,market,USDC,32,494479.7840311701,16,461644.32652805996,2,3672.23929382,4,5152.72349486,6,10005.326631099999,3,14003.68911392,1,1.47896941,16,461644.32652805996,41898.59587771602
2026-07-20T22:22:27.595Z,market,USDCx,99,668844.0913620001,7,2797.534487,1,18.856974,10,147994.434376,23,158180.85829400003,24,175576.68642100002,34,184275.72081,7,2797.534487,2744.9984937106824
2026-07-20T22:22:27.595Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,86290.68368198999,0,0,0,0,6,60422.81800686,4,6839.055868574999,5,6103.69911627,4,12925.110690285,0,0,0
2026-07-20T22:22:27.595Z,market,USDM,45,151996.214743,2,188.527118,1,8175.347743,5,9531.306760000001,8,78907.27692599999,16,51472.098834000004,13,3721.657362,2,188.527118,61.31068621997043
2026-07-20T22:22:27.595Z,market,USDT,24,447915.67534547,5,93847.85348173999,0,0,3,609.97397857,9,37644.71287739,5,315304.7527076,2,508.38230017,5,93847.85348173999,633.5553204484531
2026-07-20T22:22:27.595Z,market,WMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-20T22:22:27.595Z,protocol,,617,3693473.041065194,65,578600.3478572433,27,101664.12627040276,89,501482.16611669265,145,1373782.4149119142,98,748031.5855930167,193,389912.40031592624,65,578600.3478572433,63220.25242751025
2026-07-20T22:32:10.980Z,market,Ada,87,69716.13476363984,10,14314.110894243999,15,9334.3399192232,9,6739.326529631359,16,19934.60051419592,10,5261.004578014641,27,14132.752328330722,10,14314.110894243999,14286.230134630066
2026-07-20T22:32:10.980Z,market,BTC,15,31628.822742990003,2,0.12574143,0,0,0,0,5,10826.158609260001,6,15125.51805345,2,5677.02033885,2,0.12574143,0
2026-07-20T22:32:10.980Z,market,COPI,2,0.01715341432871773,2,0.01715341432871773,0,0,0,0,0,0,0,0,0,0,2,0.01715341432871773,0
2026-07-20T22:32:10.980Z,market,DAI,2,14.633729,1,3.290974,0,0,0,0,1,11.342755,0,0,0,0,1,3.290974,3.1615493903088785
2026-07-20T22:32:10.980Z,market,DJED,90,939327.8291787963,6,3648.3836368871002,5,127004.9559777838,26,122879.03568842102,22,554860.7771308955,10,51099.775816609006,21,79834.9009282,6,3648.3836368871002,3310.3069416927046
2026-07-20T22:32:10.980Z,market,ERG,4,1643.9537114094578,0,0,0,0,0,0,0,0,1,1084.0186345837408,3,559.9350768257169,0,0,0
2026-07-20T22:32:10.980Z,market,ETH,6,2761.938853498,0,0,1,18.858622926,0,0,4,2471.855613656,0,0,1,271.224616916,0,0,0
2026-07-20T22:32:10.980Z,market,IAG,7,4423.146524882995,1,0.00852381868,0,0,0,0,1,122.263523447595,1,3319.193339848175,4,981.6811377685449,1,0.00852381868,0
2026-07-20T22:32:10.980Z,market,IUSD,58,111849.62809200004,9,1367.2646679999998,2,1814.164029,15,25924.408702000008,14,61611.674365000006,7,3291.544825,11,17840.571503,9,1367.2646679999998,341.2029901653292
2026-07-20T22:32:10.980Z,market,MIN,38,17432.302706892577,0,0,0,0,0,0,3,886.2824762631658,4,913.324066641285,31,15632.696163988132,0,0,0
2026-07-20T22:32:10.980Z,market,NIGHT,13,21740.055209553448,1,9.433135627275,0,0,0,0,0,0,0,0,12,21730.622073926173,1,9.433135627275,0
2026-07-20T22:32:10.980Z,market,SHEN,9,2154.297213010593,1,0.094675746294,0,0,0,0,1,841.6247961312,0,0,7,1312.5777411330992,1,0.094675746294,0
2026-07-20T22:32:10.980Z,market,SNEK,12,15877.908618000001,1,0.11655996,0,0,0,0,1,32.21040108,0,0,10,15845.58165696,1,0.11655996,0
2026-07-20T22:32:10.980Z,market,USDA,56,626128.5867610002,1,55.845496,2,3032.129204,10,72524.25268699997,28,430642.1302580001,5,105444.251654,10,14429.977461999999,1,55.845496,36.9217380480793
2026-07-20T22:32:10.980Z,market,USDC,32,490062.86533194,16,457227.40782882995,2,3672.23929382,4,5152.72349486,6,10005.326631099999,3,14003.68911392,1,1.47896941,16,457227.40782882995,46831.4524503149
2026-07-20T22:32:10.980Z,market,USDCx,98,667336.2145030001,7,2790.8576279999997,1,18.856974,12,150334.757518,20,154339.335152,24,175576.68642100002,34,184275.72081,7,2790.8576279999997,2745.411598943032
2026-07-20T22:32:10.980Z,market,USDCx-USDM-SUNDAE-LP-STABLESWAP,19,86290.68368198999,0,0,0,0,6,60422.81800686,4,6839.055868574999,5,6103.69911627,4,12925.110690285,0,0,0
