timestamp,txHash,baseRate,utilMultiplier,utilMultiplierJump,kink,supplyCap,borrowCap,incomeRatioSum,incomeRatioSuppliers,incomeRatioDividends,incomeRatioTreasury,baseBorrowerAPR,baseSupplierAPY,optimalBorrowerAPR,optimalSupplierAPY,maxBorrowerAPR,maxSupplierAPY
2026-03-10T09:40:43.000Z,7536c58d9d190af700314562c61b08ae0a68c2ecb82041dc76b1b447864a4a04,0.000003094256700642006,0.0000180860934242,0.0004382463557246,0.9,0,0,10,8,0,0,0.05000000000176806,0,0.3572365039910665,0.2572102828735679,0.05000000000176806,0
2026-03-10T17:25:30.000Z,a80cb0f1b6ff452824e0670f1ba8a5a6949c467a0c5fb27eef6b63e780b48861,0.0000030942567006,0.000012715001,0.000087922077,0.9,0,0,10,8,0,0,0.050000000001072596,0,0.25763087812449625,0.1854942322496373,0.050000000001072596,0
2026-03-13T11:29:16.000Z,854240319f2c5787feec26df1dffcfadb6b7639e6d26210bc5c72f1245950d59,0.0000030942567006,0.000012715001,0.000087922077,0.9,,,10,8,0,0,0.050000000001072596,0,0.25763087812449625,0.1854942322496373,0.47389880025247455,0.3791190402019796
2026-06-05T15:50:19.000Z,c906b0eca6d3860fd35d995d1167f5bf55ca5327650e280a9911f4c0efb2baee,0,1.58351e-7,0.00000172049,0.8,,,10,8,0,0,0,0,0.001999499065459951,0.0012796794018943686,0.007954080791959584,0.0063632646335676675
2026-07-09T19:36:50.000Z,864d4c3dcac27c377489d0d421419da8ed50ed0e3cc09237248c216f0c9ffb8e,0,1.58351e-7,0.000004733873381,0.8,,,10,8,0,0,0,0,0.001999499065459951,0.0012796794018943686,0.01757832375309244,0.01406265900247395
2026-07-14T16:13:08.000Z,0fee659c1f7b5367ae38ff455c74feef83ba35cf93196dcf2b134fc2ba7298d2,3.163078577e-7,4.738720694e-7,0.000017966769133,0.8,,,10,8,0,0,0.005000000000377159,0,0.011025487915880029,0.0070563122661632185,0.07156415562933442,0.05725132450346753
2026-07-27T18:56:19.000Z,8d2d46fa8e580d84a1ade9a790bc3d3f5ebfecc77dbf4641ac21ddfbe92b94e9,6.31046042e-7,7.878312458e-7,0.000003545644934,0.8,,,10,8,0,0,0.009999999997505095,0,0.020087430617675307,0.012855955595312196,0.03412366464325746,0.027298931714605967
2026-07-29T13:22:54.000Z,85046167ae4515c8c3de1f561b84117cba6b8637cc1084003fca5a89d54400a3,6.31046042e-7,7.878312458e-7,0.000017966769133,0.8,,,10,8,0,0,0.009999999997505095,0,0.020087430617675307,0.012855955595312196,0.08223966976427272,0.06579173581141817
