timestamp,txHash,baseRate,utilMultiplier,utilMultiplierJump,kink,supplyCap,borrowCap,incomeRatioSum,incomeRatioSuppliers,incomeRatioDividends,incomeRatioTreasury,baseBorrowerAPR,baseSupplierAPY,optimalBorrowerAPR,optimalSupplierAPY,maxBorrowerAPR,maxSupplierAPY
2026-08-11T15:12:24.000Z,438b76a3e0684abbbb053468959969f1196873ca6289a94023d85119fcf14cb8,0.000001874609,0.000003341414,0.000161250257,0.9,,0.95,20,19,0,0,0.030000004907807288,0,0.08001758258172202,0.06841503310737233,0.22966309720539674,0.20727094522787057
