timestamp,txHash,baseRate,utilMultiplier,utilMultiplierJump,kink,supplyCap,borrowCap,incomeRatioSum,incomeRatioSuppliers,incomeRatioDividends,incomeRatioTreasury,baseBorrowerAPR,baseSupplierAPY,optimalBorrowerAPR,optimalSupplierAPY,maxBorrowerAPR,maxSupplierAPY
2024-01-22T22:30:52.000Z,0d3063c7291c165376b8d15c57b1bf61efff2f0b36c61a447c37e24a0b82801a,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-01-30T14:38:07.000Z,3e91f3f0842864cf97975c167e8a15881b9632821c059b23ebde7c2d7e22157a,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-02-12T15:46:30.000Z,997425921efaf20869060a8f2f5743fd2a3d512e27b5a4dfb4163d3ec9998f46,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-04-03T09:21:17.000Z,9e0a8124a67d27eaadbd3b0c9377a0d6d343efdc3b0e5e3aa0848c64b52df652,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-04-03T09:59:15.000Z,a6bf34b63b1f46ffb3964a39966ae6073c1c495c588c7aadc5eb22bb75d565c8,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-04-03T10:13:42.000Z,0dc6aef003e5567deb0b52bbde343db5e7321a67e0ed9a84caa59e22b24090a2,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-07-09T12:14:42.000Z,1e97b3769f62e0482b9f146f868f0dba02cb653df323a0b153d4c58810429901,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-07-10T13:38:00.000Z,dd69370c5046e4a6fd880681cd81e4e3871544e54f5593dd5d4af625727b1b64,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1250000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-08-26T12:15:56.000Z,ea05de3dfaad697e9210cad5b3c80a1b563b2b24260fae869ce2d4df4757eb2d,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,110000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
2024-09-02T13:38:06.000Z,dd810c87d821ec512883101377674de96d2ff04d97e0191246a4183e721b9306,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,90000,0.5,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.21871314475367842,0.08748525790147138
