timestamp,txHash,baseRate,utilMultiplier,utilMultiplierJump,kink,supplyCap,borrowCap,incomeRatioSum,incomeRatioSuppliers,incomeRatioDividends,incomeRatioTreasury,baseBorrowerAPR,baseSupplierAPY,optimalBorrowerAPR,optimalSupplierAPY,maxBorrowerAPR,maxSupplierAPY
2024-07-09T12:14:42.000Z,1e97b3769f62e0482b9f146f868f0dba02cb653df323a0b153d4c58810429901,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,,0.8,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.8051306348029129,0.5152836062738643
2024-07-10T13:38:00.000Z,dd69370c5046e4a6fd880681cd81e4e3871544e54f5593dd5d4af625727b1b64,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,,0.8,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.8051306348029129,0.5152836062738643
2024-09-02T13:38:06.000Z,dd810c87d821ec512883101377674de96d2ff04d97e0191246a4183e721b9306,0.000001874608697827185,0.00002133915693969257,0.0001234164272720939,0.65,1540000,0.8,10,8,1,1,0.030000000000215698,0,0.28180105452174964,0.1465365483513098,0.8051306348029129,0.5152836062738643
2024-09-24T15:22:49.000Z,95de0645d73eb171bf9f43a8658786789df1c09d7b96bedf8c508937f8bde3eb,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-04-09T13:04:24.000Z,afd4be7f5954ba19548b742558dcc1e06420ca92d024d828be8846601b911571,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-05-02T12:47:13.000Z,04e1aca6dc3913f99591a1d9f1ad7ba6b6606d6ada905a8b9b628b5d4ff84b13,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-05-09T13:22:37.000Z,9bcb49dee8d94d6303f7d1530710c677240f5a02a141c42aeab84a7a5ee7f258,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,1,1,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-08-25T15:27:26.000Z,0013ae314d2f4d39b3e7d47cab66ba2172dd380263172dbc43d561b660ae8c4b,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-08-26T13:02:48.000Z,2d971021317a8a2c6e4d67b9641f6877a2c5ef4ba7a1a029d3a77eb28c50b44a,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-10-11T12:57:33.000Z,2598e0a075055486207506b6211a972ae4c45c7e8c901a0dfda8e71cb8689a02,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2025-12-11T19:16:28.000Z,3803b4912b7432c443dcf1c0264983aa566b88edaa42e4c015ca77c3ce10cdec,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2026-02-03T17:11:41.000Z,f681a9c0213c65d4e6af22a35d8f3cc3a9c4ba9fbadbd877feb7886cd205d9d9,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
2026-06-09T16:15:32.000Z,b803d5c2612e17fcc5a55c4baf80dedaa8d459447b28a6fbca31cd90cabf257a,0,0.0000021817265503,0.0003363899573385,0.8,1540000,0.9,10,8,0,0,0,0,0.027903352338831153,0.017858145496851937,0.7530743350036423,0.5422135212026225
